send_date,send_time,medium,segment,category,purpose,offer_type,offer_detail,title,content,target_count,ctr,cvr
2025. 11. 26,8:45,푸시,실버 고객,등급/혜택,장바구니 (웰컴쿠폰팩),안내,5만원 ,🧺 장바구니에 그대로 두셨나요?,(광고) {{custNm||고객}}님 5만원 혜택이 기다립니다! 담아두신 상품 지금 결제하면 할인이 바로 적용됩니다. 오늘이야말로 가장 저렴하게 살 수 있는 바로 그 날!👉 지금 장바구니 보러가기(수신거부:앱설정),"14,603",2.90%,1.23%
2025. 11. 26,13:15,푸시,실버 고객,등급/혜택,찜 (웰컴쿠폰팩),안내,5만원 ,💛 {{custNm}}님이 찜한 상품 싸게 사는법,(광고) 관심만 두지 마세요 🙂 지금 웰컴쿠폰팩 5만원 할인으로 {{custNm||고객}}님이 찜한 상품을 가장 좋은 가격에 만나보세요.👉 지금 보러가기(수신거부:앱설정),"3,507",2.22%,0.63%
2025. 11. 27,9:45,푸시,골드 상위,기타,당월 미구매,안내,단순 안내,🎁 {{custNm||고객}}님은 골드 상위에요!,(광고) {{custNm}}님을 위한 【골드 전용 할인혜택】이 아직 사용 전이에요. 오늘 구매하면 적립혜택까지 챙길 수 있어요 💛👉 지금 바로 사용하기(수신거부:앱설정),"20,886",0.71%,2.29%
2025. 11. 27,9:15,푸시,우수 임박,등급/혜택,당월 미구매,안내,단순 안내,🔥 발 빠른 고객님들은 이미 움직였어요!,"(광고){{custNm}}님, 이번 달 VIP등급까지 얼마 안 남았어요! 지금 【{{custGrd||회원등급}} 전용】 쿠폰으로 마무리하세요 💛👉 바로 구매하고 등급↑(수신거부:앱설정)","1,553",0.52%,3.09%
2025. 11. 27,10:13,푸시,골드 하위,등급/혜택,당월 미구매,안내,단순 안내,💛{{custNm||고객}}님💛 오늘의 혜택을 가장 크게!,"(광고) 고객님께 남아있는 【골드 전용 쿠폰】, 오늘 사용하면 적립금까지 한 번에! 오늘 할인을 절대 놓치지 마세요 😊👉 쿠폰 쓰러 가기(수신거부:앱설정)","37,077",0.45%,1.21%
2025. 11. 27,10:45,푸시,콜드 유저,등급/혜택,당월 미구매,안내,단순 안내,"💛{{custNm||고객}}님, 오랜만이라 선물 준비했어요","(광고) {{custNm}}님, 【골드 전용 할인쿠폰】 아직 남아있어요. 오늘 한 번만 구매해도 카드 할인 + 할인쿠폰 혜택 모두 드려요 🎁👉 지금 혜택 확인하기(수신거부:앱설정)","47,182",0.41%,1.34%
2025. 11. 27,10:15,푸시,골드 하위,등급/혜택,당월 미구매,안내,단순 안내,💛{{custNm||고객}}님💛 오늘의 혜택을 가장 크게!,"(광고) 고객님께 남아있는 【골드 전용 쿠폰】, 오늘 사용하면 적립금까지 한 번에! 오늘 할인을 절대 놓치지 마세요 😊👉 쿠폰 쓰러 가기(수신거부:앱설정)","34,264",0.41%,1.28%
2025. 12. 2,16:30,푸시,골드 상위,식품,일반식품선호_현대톡마트,안내,1+1,🎉 【최대 70% 할인】 시작됐습니다,(광고) 2025 현대톡마트 어워즈! 🏆알뜰 리빙템부터 신선한 제철 과일까지! 선착순 50% 쿠폰부터 1+1 상품까지 혜택이 팡팡~ 지금 바로 만나보세요 👉 (수신거부:앱설정),"16,018",0.57%,5.52%
2025. 12. 2,18:15,푸시,골드 전체,패션의류,패션의류선호_카드할인안내2차,안내,7% 할인,💳 할인중인 상품에 카드할인까지!,(광고) 25만원 → 16만원대 ❄️오늘 카드 7% 할인 받고 【겨울패딩】 구매해 보세요 👉(수신거부:앱설정),"32,665",0.56%,2.66%
2025. 12. 2,16:35,푸시,골드 하위,식품,일반식품선호_현대톡마트,안내,1+1,🎉 【최대 70% 할인】 시작됐습니다,(광고) 2025 현대톡마트 어워즈! 🏆알뜰 리빙템부터 신선한 제철 과일까지! 선착순 50% 쿠폰부터 1+1 상품까지 혜택이 팡팡~ 지금 바로 만나보세요 👉 (수신거부:앱설정),"22,066",0.46%,2.48%
2025. 12. 2,17:30,푸시,골드 전체,기타,일식&건식선호_카드할인안내2차,안내,7% 할인,🧺미뤄뒀던 오메가3 구매하는 날,(광고) 건강관리는 지금부터! 💪오늘 카드 7% 할인 받고 단 8만원대에 【1년치】 오메가3 구매해보세요 👉(수신거부:앱설정),"51,444",0.33%,3.87%
2025. 12. 4,18:30,푸시,골드 상위,등급/혜택,월초 등급쿠폰 정기 안내,안내,"3,000원",🎉 {{custNm||고객}}님 리필 되었어요!,"(광고) 골드 등급 전용 【3,OOO원 할인쿠폰】이 리필 되었습니다! 지금 입장해서 바로 다운로드 해보세요! 👉(수신거부:앱설정)","24,945",1.06%,3.80%
2025. 12. 4,16:30,푸시,골드 하위,등급/혜택,월초 등급쿠폰 정기 안내,안내,"3,000원",🎉 {{custNm||고객}}님 리필 되었어요!,"(광고) 골드 등급 전용 【3,OOO원 할인쿠폰】이 리필 되었습니다! 지금 입장해서 바로 다운로드 해보세요! 👉(수신거부:앱설정)","69,613",0.87%,1.86%
2025. 12. 4,18:20,푸시,우수 임박,등급/혜택,월초 등급쿠폰 정기 안내,안내,"3,000원",🎉 {{custNm||고객}}님 리필 되었어요!,"(광고) 골드 등급 전용 【3,OOO원 할인쿠폰】이 리필 되었습니다! 지금 입장해서 바로 다운로드 해보세요! 👉(수신거부:앱설정)","2,307",0.82%,5.46%
2025. 12. 4,9:45,친구톡,우수 임박,패션의류,우수임박_ONLY전화 제외,안내,5% ,현대홈쇼핑,"🎉 우수고객으로 가는 가장 빠른 방법, VIP 슈퍼패스! 방송상품 2건으로 플래티넘 등급이 되어보세요.{{custNm||고객}}님, 플래티넘까지 딱 한 걸음 남았습니다!12/4(목)~14(일)동안TV상품 2건만 구매하면→ 행사 종료 2일 후 플래티넘 등급 자동 지급!플래티넘(VIP)이 되면 받는 3가지 혜택👇· 📺 시크릿 라이브 초대· 🎁 VIP 전용 특가 구매· 🥳 우수고객 전용 이벤트등급 적용이 되면,5,000원 / 3,000원 할인쿠폰 + 5% 할인쿠폰까지 즉시 지급!👉 이번 주 2건만 구매하고다음주 바로 VIP 혜택을 시작하세요.본 이벤트는 해당 메시지를 받은 고객님만참여 가능한 전용 혜택으로, 일부만 초청드리고 있습니다.","5,538",2.33%,4.24%
2025. 12. 4,9:45,문자,우수 임박,패션의류,우수임박_ONLY전화 제외,안내,5% ,현대홈쇼핑,"(광고)현대홈쇼핑{{custNm||고객}}님, 플래티넘 등급까지 한 걸음 남았습니다.행사기간동안 TV쇼핑 상품 2건만 구매하시면 행사 종료 2일 후 플래티넘 등급이 즉시 적용되는 【VIP 슈퍼패스】 이벤트가 진행됩니다.플래티넘(VIP) 등급이 되시면아래 우수고객 전용 혜택을 받으실 수 있습니다.■ 우수고객 3가지 VIP 혜택- 시크릿 라이브 초대- VIP 전용 특가- 우수고객 전용 이벤트■ 플래티넘 전용 혜택- 5,000원 할인쿠폰- 3,000원 할인쿠폰 2매- 5% 할인쿠폰■ VIP 슈퍼패스 받으러 가기→hmall.kr/AD7poU※ 행사기간 : 12/4~14일※ 추가 할인 상품이 궁금하시다면?→hmall.kr/BGV5fV본 이벤트는 해당 메시지를 받은 고객님만 참여 가능한 전용 혜택으로, 일부 고객님들께만 초청드리고 있습니다. 방송상품 2건만으로 VIP 혜택을 바로 경험해보세요.무료수신거부 : 080-355-0000","2,968",1.28%,3.37%
2025. 12. 4,12:10,친구톡,골드 상위,등급/혜택,골드상위 GroupA (2천원),쿠폰,"2,000원 ",현대홈쇼핑,"🎁 {{custNm||고객}}님, 【2,000원 쇼핑지원금】으로 이번 달도 이어가세요!12/4~12/6일, 단 3일간 사용 가능하며1,000원 이상인 상품 구매 시즉시 적용됩니다.지금 실시간 방송 중인 TV상품에도 바로 사용되니까 이번 달 첫 구매를 가볍게 이어가보세요! 💪※쇼핑지원금은 마이페이지>쿠폰존 확인 가능합니다.👉 쇼핑지원금 확인하고 바로 출발하기","22,210",3.21%,2.79%
2025. 12. 4,12:10,문자,골드 상위,등급/혜택,골드상위 GroupA (2천원),쿠폰,"1,000원 ",현대홈쇼핑,"(광고)현대홈쇼핑{{custNm||고객}} 고객님, 이번 달도 즐거운 쇼핑을 가볍게 시작하시길 바라는 마음으로 쇼핑지원금을 준비했습니다!12/4(목)~12/6(토) 기간 동안 1,000원 이상 구매 시 바로 사용할 수 있는 【2,000원 쇼핑지원금】 쿠폰이 지급되었습니다.아래에서 고객님의 쇼핑지원금 혜택을 확인하세요.■ 쇼핑지원금 혜택- 지급금액: 2,000원- 사용기간: 12/4~12/6(토)- 사용조건: 1,000원 이상 구매 시 적용■ 쇼핑지원금 확인하기→hmall.kr/Des6a8*마이페이지>쿠폰존에서 확인가능※ 추가 할인 상품이 궁금하시다면?→hmall.kr/DbLohP무료수신거부 : 080-355-0000","26,953",0.78%,2.69%
2025. 12. 4,12:40,친구톡,골드 상위,등급/혜택,골드상위 GroupC (1천원),쿠폰,"1,000원 ",현대홈쇼핑,"🎁 고객님, 이번 달 시작을 위한 1,000원 지원금 드렸어요!{{custNm||고객}}님, 지난달까지 이어온 쇼핑 리듬,이번 달도 가볍게 출발하시라고 【1,000원 쇼핑지원금】을 드렸어요.12/4~12/6일, 단 3일간 사용 가능하며1,000원 이상인 상품 구매 시즉시 적용됩니다.지금 실시간 방송 중인 TV상품에도 바로 사용할 수 있어 📺첫 구매를 가볍게 열어두기 좋은 타이밍입니다 💡※쇼핑지원금은 마이페이지>쿠폰존 확인가능👉 쇼핑지원금 확인하고 바로 출발하기","21,852",1.44%,2.80%
2025. 12. 4,12:40,문자,골드 상위,등급/혜택,골드상위 GroupC (1천원),쿠폰,"1,000원 ",현대홈쇼핑,"(광고)현대홈쇼핑{{custNm||고객}} 고객님, 이번 달도 즐거운 쇼핑을 가볍게 시작하시길 바라는 마음으로 쇼핑지원금을 준비했습니다!12/4(목)~12/6(토) 기간 동안 바로 사용할 수 있는 【1,000원 쇼핑지원금】 쿠폰이 지급되었습니다.아래에서 고객님의 쇼핑지원금 혜택을 확인하세요.■ 쇼핑지원금 혜택- 지급금액: 1,000원- 사용기간: 12/4~12/6(토)- 사용조건: 1,000원 이상 구매 시 적용■ 쇼핑지원금 확인하기→hmall.kr/BcJ5wr*마이페이지>쿠폰존에서 확인가능※ 추가 할인 상품이 궁금하시다면?→hmall.kr/DQztkF무료수신거부 : 080-355-0000","27,310",0.55%,2.65%
2025. 12. 4,12:43,친구톡,골드 하위,등급/혜택,골드하위 GroupA (2천원),쿠폰,"2,000원 ",현대홈쇼핑,"💛 고객님께 2,000원 지원금 도착!지금이 시작하기 좋은 때예요 🏃‍♀️{{custNm||고객}}님, 이번 달 쇼핑을 부담 없이 다시 시작하실 수 있도록【2,000원 쇼핑지원금】을 준비했습니다.12/4~12/6일, 단 3일간 사용 가능하며1,000원 이상인 상품 구매 시즉시 적용됩니다.지금 실시간 방송 중인 TV상품에도 바로 사용할 수 있어작게라도 시작해보기에 아주 좋은 타이밍이에요! 💪※쇼핑지원금은 마이페이지>쿠폰존 확인가능👉 쇼핑지원금 확인하고 바로 출발하기","39,793",1.91%,1.27%
2025. 12. 4,12:43,문자,골드 하위,등급/혜택,골드하위 GroupA (2천원),쿠폰,"1,000원 ",현대홈쇼핑,"(광고)현대홈쇼핑{{custNm||고객}} 고객님, 이번 달도 즐거운 쇼핑을 가볍게 시작하시길 바라는 마음으로 쇼핑지원금을 준비했습니다!12/4(목)~12/6(토) 기간 동안 1,000원 이상 구매 시 바로 사용할 수 있는 【2,000원 쇼핑지원금】 쿠폰이 지급되었습니다.아래에서 고객님의 쇼핑지원금 혜택을 확인하세요.■ 쇼핑지원금 혜택- 지급금액: 2,000원- 사용기간: 12/4~12/6(토)- 사용조건: 1,000원 이상 구매 시 적용■ 쇼핑지원금 확인하기→hmall.kr/ACmxNE*마이페이지>쿠폰존에서 확인가능※ 추가 할인 상품이 궁금하시다면?→hmall.kr/ECXBtr무료수신거부 : 080-355-0000","24,614",0.73%,3.42%
2025. 12. 4,12:45,친구톡,골드 상위,등급/혜택,골드상위 GroupD (1천원),쿠폰,"1,000원 ",현대홈쇼핑,"🎁 고객님, 이번 달 시작을 위한 1,000원 지원금 드렸어요!{{custNm||고객}}님, 지난달까지 이어온 쇼핑 리듬,이번 달도 가볍게 출발하시라고 【1,000원 쇼핑지원금】을 드렸어요.12/4~12/6일, 단 3일간 사용 가능하며1,000원 이상인 상품 구매 시즉시 적용됩니다.지금 실시간 방송 중인 TV상품에도 바로 사용할 수 있어 📺첫 구매를 가볍게 열어두기 좋은 타이밍입니다 💡※쇼핑지원금은 마이페이지>쿠폰존 확인가능👉 쇼핑지원금 확인하고 바로 출발하기","22,237",1.54%,2.65%
2025. 12. 4,12:45,문자,골드 상위,등급/혜택,골드상위 GroupD (1천원),쿠폰,"1,000원 ",현대홈쇼핑,"(광고)현대홈쇼핑{{custNm||고객}} 고객님, 이번 달도 즐거운 쇼핑을 가볍게 시작하시길 바라는 마음으로 쇼핑지원금을 준비했습니다!12/4(목)~12/6(토) 기간 동안 바로 사용할 수 있는 【1,000원 쇼핑지원금】 쿠폰이 지급되었습니다.아래에서 고객님의 쇼핑지원금 혜택을 확인하세요.■ 쇼핑지원금 혜택- 지급금액: 1,000원- 사용기간: 12/4~12/6(토)- 사용조건: 1,000원 이상 구매 시 적용■ 쇼핑지원금 확인하기→hmall.kr/Ehu7fn*마이페이지>쿠폰존에서 확인가능※ 추가 할인 상품이 궁금하시다면?→hmall.kr/A3iuuF무료수신거부 : 080-355-0000","27,050",0.50%,2.62%
2025. 12. 4,12:50,친구톡,골드 하위,등급/혜택,골드하위 GroupC (1천원),쿠폰,"1,000원 ",현대홈쇼핑,"💛 고객님께 1,000원 지원금 지급! 오늘 부담 없이 시작해 보세요🥳{{custNm||고객}}님, 이번 달 쇼핑을 부담 없이 시작하실 수 있도록 【1,000원 쇼핑지원금】을 드렸어요.12/4~12/6일, 단 3일간 사용 가능하며1,000원 이상인 상품 구매 시즉시 적용됩니다.지금 실시간 방송 중인 TV상품에도 바로 사용할 수 있어 📺작은 시작이 리듬을 만드는 만큼,이번 기회에 편하게 첫 구매를 열어보세요🎉※쇼핑지원금은 마이페이지>쿠폰존 확인가능👉 지원금 받고 이번 달 쇼핑 시작하기","39,328",1.03%,1.15%
2025. 12. 4,12:50,문자,골드 하위,등급/혜택,골드하위 GroupC (1천원),쿠폰,"1,000원 ",현대홈쇼핑,"(광고)현대홈쇼핑{{custNm||고객}} 고객님, 이번 달도 즐거운 쇼핑을 가볍게 시작하시길 바라는 마음으로 쇼핑지원금을 준비했습니다!12/4(목)~12/6(토) 기간 동안 바로 사용할 수 있는 【1,000원 쇼핑지원금】 쿠폰이 지급되었습니다.아래에서 고객님의 쇼핑지원금 혜택을 확인하세요.■ 쇼핑지원금 혜택- 지급금액: 1,000원- 사용기간: 12/4~12/6(토)- 사용조건: 1,000원 이상 구매 시 적용■ 쇼핑지원금 확인하기→hmall.kr/D6EtUD*마이페이지>쿠폰존에서 확인가능※ 추가 할인 상품이 궁금하시다면?→hmall.kr/B9U1wc무료수신거부 : 080-355-0000","24,414",0.37%,3.04%
2025. 12. 4,14:10,친구톡,골드 하위,등급/혜택,골드하위 GroupD (1천원),쿠폰,"1,000원 ",현대홈쇼핑,"💛 고객님께 1,000원 지원금 지급! 오늘 부담 없이 시작해 보세요🥳{{custNm||고객}}님, 이번 달 쇼핑을 부담 없이 시작하실 수 있도록 【1,000원 쇼핑지원금】을 드렸어요.12/4~12/6일, 단 3일간 사용 가능하며1,000원 이상인 상품 구매 시즉시 적용됩니다.지금 실시간 방송 중인 TV상품에도 바로 사용할 수 있어 📺작은 시작이 리듬을 만드는 만큼,이번 기회에 편하게 첫 구매를 열어보세요🎉※쇼핑지원금은 마이페이지>쿠폰존 확인가능👉 지원금 받고 이번 달 쇼핑 시작하기","39,726",1.00%,1.27%
2025. 12. 4,14:10,문자,골드 하위,등급/혜택,골드하위 GroupD (1천원),쿠폰,"1,000원 ",현대홈쇼핑,"(광고)현대홈쇼핑{{custNm||고객}} 고객님, 이번 달도 즐거운 쇼핑을 가볍게 시작하시길 바라는 마음으로 쇼핑지원금을 준비했습니다!12/4(목)~12/6(토) 기간 동안 바로 사용할 수 있는 【1,000원 쇼핑지원금】 쿠폰이 지급되었습니다.아래에서 고객님의 쇼핑지원금 혜택을 확인하세요.■ 쇼핑지원금 혜택- 지급금액: 1,000원- 사용기간: 12/4~12/6(토)- 사용조건: 1,000원 이상 구매 시 적용■ 쇼핑지원금 확인하기→hmall.kr/D6EtUD*마이페이지>쿠폰존에서 확인가능※ 추가 할인 상품이 궁금하시다면?→hmall.kr/B9U1wc무료수신거부 : 080-355-0000","24,376",0.39%,3.15%
2025. 12. 4,16:40,푸시,콜드 유저,등급/혜택,월초 등급쿠폰 정기 안내,안내,"3,000원",🎉 {{custNm||고객}}님 리필 되었어요!,"(광고) 골드 등급 전용 【3,OOO원 할인쿠폰】이 리필 되었습니다! 지금 입장해서 바로 다운로드 해보세요! 👉(수신거부:앱설정)","55,470",0.60%,1.14%
2025. 12. 5,9:15,푸시,실버 고객,등급/혜택,로그인 1개월 이내,안내,5만원 ,🎉돌아오셨네요! 5만원 쿠폰으로 다시 시작!,"(광고){{custNm||고객}}님 로그인으로 반가운 발자국 남기셨네요 👣 총 5만원 할인쿠폰팩으로 다시 즐거운 쇼핑, 지금 시작하세요!👉 [쿠폰 바로 받기](수신거부:앱설정)","110,930",1.31%,0.93%
2025. 12. 5,10:15,푸시,실버 고객,등급/혜택,로그인 2개월 이내,안내,5만원,"💛{{custNm||고객}}님, 돌아오실 때 쓰라고 준비했어요","(광고) 잠시 쉬어가셨죠? 웰컴쿠폰 5만원, 고객님만 남아있습니다.👉 지금 혜택 확인하기(수신거부:앱설정)","24,567",0.13%,0.47%
2025. 12. 5,11:30,푸시,실버 고객,등급/혜택,로그인 3개월 이내,안내,5만원 ,💛{{custNm||고객}}님께 준비된 혜택이 아직 남아있어요,"(광고)오랜만의 방문을 기다리고 있었어요! 【5만원 웰컴쿠폰】, 고객님 편하게 쓰시라고 따로 준비해두었습니다.👉 지금 혜택 확인하기(수신거부:앱설정)","15,748",0.11%,0.50%
